29
-1.0	74.53561415712697	4109.913459889123	3047.9957068357057	2266.911731360042	973.5388173508504	4190.100799370928	3301.893396219811	4757.742197606854	3044.3481805543315	3094.978054490498	3986.2611491081325	5092.505430095836	6406.149567403533	5903.388857258176	8436.198480292465	6962.778000833352	6693.612230245258	6575.92412964816	8009.386876589799	7398.462747143098	7266.0491359171065	7424.952716351918	9639.271595117782	9229.436602523472	8320.273120450367	9300.612355885201	8102.46875958186	7798.69794200043	
74.53561415712697	-1.0	4069.7051490249282	2999.4907299221477	2213.594362117867	900.617093380362	4137.397248808054	3238.5267681119735	4701.359128899738	2969.8952774279605	3020.6695608019695	3913.8287768430096	5023.749200326167	6336.659395844507	5828.855408892708	8368.359748414794	6889.867735950298	6619.58374857849	6501.495570935113	7937.761389991793	7324.427100849628	7191.688068742885	7350.714029915649	9570.382625812015	9159.224252510568	8247.710137028607	9230.459912942826	8028.836908156609	7724.474366167595	
4109.913459889123	4069.7051490249282	-1.0	1172.3669941144244	1972.9419656948858	3496.2280930867328	891.0043851993363	1814.907357905019	1415.4896745963517	3672.797925136761	3777.1608458676424	2995.6449246271563	2876.147144667287	3903.8017878658316	5055.827179382001	5441.226388314392	4989.600262434745	5150.215706593699	5315.726139380103	5594.5409735244975	5726.219769242225	5809.839744614196	5856.586662007038	6674.682741857059	6464.690402314543	6060.161328252279	6521.928879131116	6164.256255849343	6162.548481235685	
3047.9957068357057	2999.4907299221477	1172.3669941144244	-1.0	816.6666999999998	2350.0	1172.1300771577264	994.7081878062967	1796.6789885168073	2648.3748106674375	2755.0458542261854	2315.2873207828384	2719.885649965619	3972.3840546676493	4546.824255333482	5801.9393309478855	4883.361733250749	4886.176618561569	4959.082576444962	5695.222153505319	5536.10041186344	5544.929031730891	5633.717608376557	7044.245136831753	6739.765876415061	6110.282754323057	6804.328733811867	6090.1787649369435	5975.730556523849	
2266.911731360042	2213.594362117867	1972.9419656948858	816.6666999999998	-1.0	1533.3333000000002	1923.8994501907957	1188.0188835947754	2497.2206628347617	2208.380533080496	2311.8054233770545	2324.088809500283	3087.834598513623	4400.104389550827	4557.289613111917	6341.091762377271	5174.322255029047	5070.722049614279	5074.391049070705	6093.5530673363655	5754.028428471698	5710.719872143856	5826.829406255065	7572.244709757105	7220.43780859428	6470.552959712518	7288.213535870396	6373.033448663027	6186.059919979781	
973.5388173508504	900.617093380362	3496.2280930867328	2350.0	1533.3333000000002	-1.0	3416.829291576882	2409.7602326557067	3935.38078180216	2113.777577650446	2175.1117554941607	3013.5342818321765	4141.2894065603405	5448.662089704021	4954.907749785951	7490.327095661444	5989.272771194995	5724.120494694164	5614.712815451918	7039.274740182952	6428.978852837716	6302.326670122081	6458.374995378643	8685.172596890507	8266.616240572008	7347.20278934628	8338.148655893452	7130.061527707097	6831.794152649276	
4190.100799370928	4137.397248808054	891.0043851993363	1172.1300771577264	1923.8994501907957	3416.829291576882	-1.0	1233.3333648648647	650.8540969799302	3086.3499657542284	3184.380297465881	2202.271554554524	1986.7618112004425	3063.531296813463	4179.7461488574745	4733.7147831040475	4116.363005804464	4260.575078554537	4425.086352578647	4775.458093209488	4843.46167252473	4920.89341097456	4970.770705753066	5976.92327000737	5718.634242447132	5227.33201547405	5779.513686769466	5300.96950839079	5281.052299393759	
3301.893396219811	3238.5267681119735	1814.907357905019	994.7081878062967	1188.0188835947754	2409.7602326557067	1233.3333648648647	-1.0	1586.4880519212525	1876.7584992333072	1978.5656895280945	1320.7741778551283	1899.853851104229	3213.1762883390734	3555.629339512205	5175.288528081203	4005.1355793392177	3946.341491671608	3992.1103077055504	4906.062027623468	4614.749978153117	4598.577413240069	4700.01244892625	6399.84815948351	6036.969438385456	5287.353901422609	6105.234620753283	5208.8866372767225	5051.390943152365	
4757.742197606854	4701.359128899738	1415.4896745963517	1796.6789885168073	2497.2206628347617	3935.38078180216	650.8540969799302	1586.4880519212525	-1.0	3285.3631816825923	3373.5078470998783	2177.21784292605	1576.3002202767275	2490.66626249105	3883.655193099523	4088.0585364911044	3600.347205478938	3817.8673386532905	4029.3368856150255	4179.746154439951	4355.7008800295425	4467.822942634186	4496.690781978276	5330.468072422078	5083.333348196721	4644.740168788299	5143.0914643929045	4760.543855368721	4787.104049419561	
3044.3481805543315	2969.8952774279605	3672.797925136761	2648.3748106674375	2208.380533080496	2113.777577650446	3086.3499657542284	1876.7584992333072	3285.3631816825923	-1.0	106.7186696152543	1359.7385892557131	2673.844539027819	3821.569146902298	2863.8066702283577	5889.373685526991	4089.1454798717473	3722.193193684484	3559.689428556622	5216.693304298336	4421.195849858794	4255.950855830797	4427.563719275748	7000.25798921408	6513.106435061876	5454.712545231975	6587.066507600751	5156.037426594616	4801.339912458721	
3094.978054490498	3020.6695608019695	3777.1608458676424	2755.0458542261854	2311.8054233770545	2175.1117554941607	3184.380297465881	1978.5656895280945	3373.5078470998783	106.7186696152543	-1.0	1411.95293791574	2723.610729854357	3850.6025988653896	2824.102565024467	5914.624030222792	4086.733205684516	3704.201793759201	3530.265944498926	5221.4567803333275	4400.615529966963	4227.455127324618	4402.309579078145	7016.250993863382	6523.142516285979	5450.407710335887	6597.242708047726	5140.255026531055	4775.619410353301	
3986.2611491081325	3913.8287768430096	2995.6449246271563	2315.2873207828384	2324.088809500283	3013.5342818321765	2202.271554554524	1320.7741778551283	2177.21784292605	1359.7385892557131	1411.95293791574	-1.0	1314.2382487374398	2510.057857212771	2250.2468995398904	4583.090890193843	2980.119272035192	2777.138815399763	2752.826853940834	4030.5086527633207	3474.4158319372264	3401.5801390196348	3530.3848075206815	5733.260696632901	5281.676896487411	4334.166586553867	5354.385575913971	4141.691800326153	3896.8522795882463	
5092.505430095836	5023.749200326167	2876.147144667287	2719.885649965619	3087.834598513623	4141.2894065603405	1986.7618112004425	1899.853851104229	1576.3002202767275	2673.844539027819	2723.610729854357	1314.2382487374398	-1.0	1321.7628393130476	2330.29558544738	3350.1658136410033	2171.1491368499856	2274.0687268515953	2457.697625601832	3007.0287634880433	2866.29522160274	2934.1344850023884	2987.30892771073	4546.824313615921	4152.643018073615	3399.346296634756	4222.295343635839	3375.4422933232822	3305.898748534462	
6406.149567403533	6336.659395844507	3903.8017878658316	3972.3840546676493	4400.104389550827	5448.662089704021	3063.531296813463	3213.1762883390734	2490.66626249105	3821.569146902298	3850.6025988653896	2510.057857212771	1321.7628393130476	-1.0	2350.1598668908555	2073.3831936662787	1202.9136673556886	1669.9221857785924	2040.8539212245873	1724.9319020052792	1998.4165537331194	2212.033565905216	2172.3728047209916	3237.8793214077637	2830.9305272197053	2164.0371222683652	2900.708965063541	2284.422119474515	2396.638064233332	
5903.388857258176	5828.855408892708	5055.827179382001	4546.824255333482	4557.289613111917	4954.907749785951	4179.7461488574745	3555.629339512205	3883.655193099523	2863.8066702283577	2824.102565024467	2250.2468995398904	2330.29558544738	2350.1598668908555	-1.0	3950.03516172817	1739.8115785592677	1108.051374661342	772.0823394489032	2879.863069468562	1701.1517336393597	1449.951214890256	1649.94282327047	4779.70250166728	4196.724913548659	2930.9175967414862	4269.823101071572	2469.817807045694	2009.9945299830379	
8436.198480292465	8368.359748414794	5441.226388314392	5801.9393309478855	6341.091762377271	7490.327095661444	4733.7147831040475	5175.288528081203	4088.0585364911044	5889.373685526991	5914.624030222792	4583.090890193843	3350.1658136410033	2073.3831936662787	3950.03516172817	-1.0	2220.6731024123696	2897.220854159686	3324.1540277189324	1274.6458754406178	2650.9048342470855	3017.9673154181273	2836.7962283061674	1243.8739235862222	1087.9388948322817	1641.5608632572162	1129.0360081847625	2251.542662018396	2772.5629883147544	
6962.778000833352	6889.867735950298	4989.600262434745	4883.361733250749	5174.322255029047	5989.272771194995	4116.363005804464	4005.1355793392177	3600.347205478938	4089.1454798717473	4086.733205684516	2980.119272035192	2171.1491368499856	1202.9136673556886	1739.8115785592677	2220.6731024123696	-1.0	683.3332682926836	1115.6711736787777	1173.0776852176325	795.6772123732902	1040.204319702817	973.6843270425996	3063.449482382747	2503.8858997344287	1367.276334745672	2578.220834434305	1207.039547359112	1200.5454551865764	
